geoid,zone,epsg
14000US06077003307,10S,32610
14000US06077003410,10S,32610
14000US06077003602,10S,32610
14000US06077003306,10S,32610
14000US06077003203,10S,32610
14000US06109002200,10S,32610
14000US06077003217,10S,32610
14000US06077003216,10S,32610
14000US06077003406,10S,32610
14000US06077003310,10S,32610
14000US06077003205,10S,32610
14000US06077003405,10S,32610
14000US06077003500,10S,32610
14000US06077003210,10S,32610
14000US06077003404,10S,32610
14000US06077003311,10S,32610
14000US06077003209,10S,32610
14000US06077003213,10S,32610
14000US06077003403,10S,32610
14000US06077003214,10S,32610
14000US06077003208,10S,32610
14000US06009000121,10S,32610
14000US06077004102,10S,32610
14000US06009000220,10S,32610
14000US06077004307,10S,32610
14000US06077004305,10S,32610
14000US06077004308,10S,32610
14000US06077004402,10S,32610
14000US06009000122,10S,32610
14000US06077004704,10S,32610
14000US06077004303,10S,32610
14000US06077004302,10S,32610
14000US06077004403,10S,32610
14000US06077004104,10S,32610
14000US06077004404,10S,32610
14000US06077004502,10S,32610
14000US06077004106,10S,32610
14000US06077004204,10S,32610
14000US06077004201,10S,32610
14000US06077004203,10S,32610
14000US06077004501,10S,32610
14000US06077004202,10S,32610
14000US06077004701,10S,32610
14000US06077004105,10S,32610
14000US06009000210,10S,32610
14000US06077004600,10S,32610
14000US06109003100,10S,32610
14000US06109003100,11S,32611
14000US06009000501,10S,32610
14000US06109002100,10S,32610
14000US06109002100,11S,32611
14000US06009000503,10S,32610
14000US06077004703,10S,32610
14000US06009000300,10S,32610
14000US06067009504,10S,32610
14000US06067009502,10S,32610
14000US06067009408,10S,32610
14000US06067009503,10S,32610
14000US06067009407,10S,32610
14000US06005000304,10S,32610
14000US06067009501,10S,32610
14000US06067009406,10S,32610
14000US06005000500,10S,32610
14000US06005000303,10S,32610
14000US06067009403,10S,32610
14000US06009000400,10S,32610
14000US06067009404,10S,32610
14000US06009000504,10S,32610
14000US06009000504,11S,32611
14000US06013314103,10S,32610
14000US06013358000,10S,32610
14000US06013314200,10S,32610
14000US06077004002,10S,32610
14000US06095252000,10S,32610
14000US06095252108,10S,32610
14000US06095252107,10S,32610
14000US06095250605,10S,32610
14000US06095250604,10S,32610
14000US06095252106,10S,32610
14000US06095252105,10S,32610
14000US06095250601,10S,32610
14000US06095250701,10S,32610
14000US06095250502,10S,32610
14000US06095252102,10S,32610
14000US06095250501,10S,32610
14000US06095250400,10S,32610
14000US06095252104,10S,32610
14000US06095251100,10S,32610
14000US06067009800,10S,32610
14000US06095251000,10S,32610
14000US06095250900,10S,32610
14000US06095250200,10S,32610
14000US06095250300,10S,32610
14000US06095252103,10S,32610
14000US06095251200,10S,32610
14000US06095250801,10S,32610
14000US06095251600,10S,32610
14000US06095251500,10S,32610
14000US06095250104,10S,32610
14000US06095251701,10S,32610
14000US06095251300,10S,32610
14000US06095250103,10S,32610
14000US06095251702,10S,32610
14000US06095251400,10S,32610
14000US06095250105,10S,32610
14000US06095250106,10S,32610
14000US06095251802,10S,32610
14000US06095251803,10S,32610
14000US06095251901,10S,32610
14000US06095251804,10S,32610
14000US06095251903,10S,32610
14000US06095251902,10S,32610
14000US06077004001,10S,32610
14000US06095252702,10S,32610
14000US06055201004,10S,32610
14000US06055201007,10S,32610
14000US06095252202,10S,32610
14000US06055201006,10S,32610
14000US06095253500,10S,32610
14000US06055201005,10S,32610
14000US06095252305,10S,32610
14000US06095252402,10S,32610
14000US06055201003,10S,32610
14000US06095252201,10S,32610
14000US06095252502,10S,32610
14000US06095252705,10S,32610
14000US06095252704,10S,32610
14000US06095252703,10S,32610
14000US06095252607,10S,32610
14000US06095252501,10S,32610
14000US06095252401,10S,32610
14000US06055200802,10S,32610
14000US06095252706,10S,32610
14000US06095980000,10S,32610
14000US06095252707,10S,32610
14000US06095252611,10S,32610
14000US06095252608,10S,32610
14000US06095252606,10S,32610
14000US06095252605,10S,32610
14000US06013377000,10S,32610
14000US06041120000,10S,32610
14000US06041122000,10S,32610
14000US06013376000,10S,32610
14000US06041119100,10S,32610
14000US06041119201,10S,32610
14000US06041119202,10S,32610
14000US06041112202,10S,32610
14000US06041112100,10S,32610
14000US06041118100,10S,32610
14000US06013365002,10S,32610
14000US06041112201,10S,32610
14000US06041111000,10S,32610
14000US06041117000,10S,32610
14000US06041114100,10S,32610
14000US06041116000,10S,32610
14000US06041110200,10S,32610
14000US06041110100,10S,32610
14000US06041109001,10S,32610
14000US06041109002,10S,32610
14000US06041108200,10S,32610
14000US06041114200,10S,32610
14000US06041115000,10S,32610
14000US06041106002,10S,32610
14000US06041113000,10S,32610
14000US06041108100,10S,32610
14000US06041106001,10S,32610
14000US06041107000,10S,32610
14000US06041990100,10S,32610
14000US06041105000,10S,32610
14000US06041104200,10S,32610
14000US06041104300,10S,32610
14000US06041104101,10S,32610
14000US06041132200,10S,32610
14000US06041104102,10S,32610
14000US06041103200,10S,32610
14000US06041101200,10S,32610
14000US06041102203,10S,32610
14000US06041103100,10S,32610
14000US06041102202,10S,32610
14000US06041102100,10S,32610
14000US06041101100,10S,32610
14000US06041133000,10S,32610
14000US06097150100,10S,32610
14000US06097150702,10S,32610
14000US06097150800,10S,32610
14000US06097150612,10S,32610
14000US06097150701,10S,32610
14000US06097150601,10S,32610
14000US06097150611,10S,32610
14000US06097150602,10S,32610
14000US06097150902,10S,32610
14000US06097150901,10S,32610
14000US06097150603,10S,32610
14000US06097151000,10S,32610
14000US06097150609,10S,32610
14000US06097151100,10S,32610
14000US06097150610,10S,32610
14000US06097150607,10S,32610
14000US06097150203,10S,32610
14000US06055201102,10S,32610
14000US06097150204,10S,32610
14000US06097150303,10S,32610
14000US06097150304,10S,32610
14000US06097151201,10S,32610
14000US06097151204,10S,32610
14000US06097150305,10S,32610
14000US06097151203,10S,32610
14000US06097151311,10S,32610
14000US06097150202,10S,32610
14000US06013321102,10S,32610
14000US06013321103,10S,32610
14000US06013366001,10S,32610
14000US06013355109,10S,32610
14000US06013328000,10S,32610
14000US06013331000,10S,32610
14000US06013313103,10S,32610
14000US06013990000,10S,32610
14000US06013363000,10S,32610
14000US06013355111,10S,32610
14000US06013332000,10S,32610
14000US06013327000,10S,32610
14000US06013321200,10S,32610
14000US06013302010,10S,32610
14000US06013360101,10S,32610
14000US06013365003,10S,32610
14000US06013359202,10S,32610
14000US06013302007,10S,32610
14000US06013313204,10S,32610
14000US06013307101,10S,32610
14000US06013308002,10S,32610
14000US06013321101,10S,32610
14000US06013330000,10S,32610
14000US06013307205,10S,32610
14000US06013308001,10S,32610
14000US06013392200,10S,32610
14000US06013302008,10S,32610
14000US06013355200,10S,32610
14000US06013329000,10S,32610
14000US06013364002,10S,32610
14000US06013307204,10S,32610
14000US06013320003,10S,32610
14000US06013302005,10S,32610
14000US06013307102,10S,32610
14000US06013359204,10S,32610
14000US06013307201,10S,32610
14000US06013319000,10S,32610
14000US06013307202,10S,32610
14000US06013359103,10S,32610
14000US06013313102,10S,32610
14000US06013306003,10S,32610
14000US06013320004,10S,32610
14000US06013306002,10S,32610
14000US06013359102,10S,32610
14000US06013313101,10S,32610
14000US06013313203,10S,32610
14000US06013359203,10S,32610
14000US06013306004,10S,32610
14000US06013359104,10S,32610
14000US06013302006,10S,32610
14000US06013313206,10S,32610
14000US06013313205,10S,32610
14000US06013312000,10S,32610
14000US06013318000,10S,32610
14000US06013305000,10S,32610
14000US06013317000,10S,32610
14000US06013359105,10S,32610
14000US06013311000,10S,32610
14000US06013314104,10S,32610
14000US06013316000,10S,32610
14000US06013320001,10S,32610
14000US06013310000,10S,32610
14000US06013356001,10S,32610
14000US06013392300,10S,32610
14000US06077003215,10S,32610
14000US06013314102,10S,32610
14000US06013315000,10S,32610
14000US06013301000,10S,32610
14000US06013357000,10S,32610
14000US06013309000,10S,32610
14000US06013382000,10S,32610
14000US06013390100,10S,32610
14000US06013387000,10S,32610
14000US06013338204,10S,32610
14000US06013338301,10S,32610
14000US06013355302,10S,32610
14000US06013340001,10S,32610
14000US06013386000,10S,32610
14000US06013385100,10S,32610
14000US06013338203,10S,32610
14000US06013385200,10S,32610
14000US06077003900,10S,32610
14000US06013379000,10S,32610
14000US06013303204,10S,32610
14000US06013381000,10S,32610
14000US06013338201,10S,32610
14000US06013303103,10S,32610
14000US06013347000,10S,32610
14000US06013304005,10S,32610
14000US06013384000,10S,32610
14000US06013355301,10S,32610
14000US06013355107,10S,32610
14000US06013325000,10S,32610
14000US06013326000,10S,32610
14000US06013374000,10S,32610
14000US06013361000,10S,32610
14000US06013375000,10S,32610
14000US06013324001,10S,32610
14000US06013370000,10S,32610
14000US06013371000,10S,32610
14000US06013338102,10S,32610
14000US06013337300,10S,32610
14000US06013355108,10S,32610
14000US06013303201,10S,32610
14000US06013362000,10S,32610
14000US06013303202,10S,32610
14000US06013303203,10S,32610
14000US06013373000,10S,32610
14000US06013338101,10S,32610
14000US06013355304,10S,32610
14000US06013372000,10S,32610
14000US06013323000,10S,32610
14000US06013337200,10S,32610
14000US06013324002,10S,32610
14000US06013334006,10S,32610
14000US06013356002,10S,32610
14000US06013303102,10S,32610
14000US06013368001,10S,32610
14000US06013336202,10S,32610
14000US06013334004,10S,32610
14000US06013369001,10S,32610
14000US06013337100,10S,32610
14000US06013369002,10S,32610
14000US06013336201,10S,32610
14000US06013333102,10S,32610
14000US06013322000,10S,32610
14000US06013368002,10S,32610
14000US06013334001,10S,32610
14000US06013333101,10S,32610
14000US06013336102,10S,32610
14000US06013367200,10S,32610
14000US06013336101,10S,32610
14000US06013355110,10S,32610
14000US06013360102,10S,32610
14000US06013335000,10S,32610
14000US06013360200,10S,32610
14000US06013333200,10S,32610
14000US06013366002,10S,32610
14000US06013302009,10S,32610
14000US06013367100,10S,32610
14000US06001423800,10S,32610
14000US06001423300,10S,32610
14000US06001423400,10S,32610
14000US06013353001,10S,32610
14000US06001423601,10S,32610
14000US06001423500,10S,32610
14000US06001423700,10S,32610
14000US06001423602,10S,32610
14000US06013346102,10S,32610
14000US06001422000,10S,32610
14000US06001423200,10S,32610
14000US06013351103,10S,32610
14000US06001423100,10S,32610
14000US06001422800,10S,32610
14000US06001423000,10S,32610
14000US06001400100,10S,32610
14000US06001422900,10S,32610
14000US06001422700,10S,32610
14000US06013334200,10S,32610
14000US06013351200,10S,32610
14000US06013351102,10S,32610
14000US06001422200,10S,32610
14000US06001422100,10S,32610
14000US06001422300,10S,32610
14000US06001422600,10S,32610
14000US06001422400,10S,32610
14000US06013350000,10S,32610
14000US06001422500,10S,32610
14000US06013353002,10S,32610
14000US06001421900,10S,32610
14000US06001421800,10S,32610
14000US06013354001,10S,32610
14000US06013341000,10S,32610
14000US06013346101,10S,32610
14000US06001421700,10S,32610
14000US06001420400,10S,32610
14000US06001421600,10S,32610
14000US06013343003,10S,32610
14000US06001420500,10S,32610
14000US06001420600,10S,32610
14000US06013349000,10S,32610
14000US06001421400,10S,32610
14000US06013339001,10S,32610
14000US06001421300,10S,32610
14000US06001421500,10S,32610
14000US06001420300,10S,32610
14000US06013355306,10S,32610
14000US06001420200,10S,32610
14000US06001420100,10S,32610
14000US06013343001,10S,32610
14000US06001421200,10S,32610
14000US06013304001,10S,32610
14000US06001421100,10S,32610
14000US06013354002,10S,32610
14000US06013389200,10S,32610
14000US06013389100,10S,32610
14000US06013343002,10S,32610
14000US06013304004,10S,32610
14000US06013348000,10S,32610
14000US06013390200,10S,32610
14000US06013304003,10S,32610
14000US06013380000,10S,32610
14000US06013338302,10S,32610
14000US06013339002,10S,32610
14000US06013391000,10S,32610
14000US06013383000,10S,32610
14000US06013388000,10S,32610
14000US06013303205,10S,32610
14000US06013340002,10S,32610
14000US06013392000,10S,32610
14000US06075015900,10S,32610
14000US06075042602,10S,32610
14000US06075012502,10S,32610
14000US06075015400,10S,32610
14000US06075040200,10S,32610
14000US06075015500,10S,32610
14000US06075040100,10S,32610
14000US06075012202,10S,32610
14000US06075012201,10S,32610
14000US06075012301,10S,32610
14000US06075015300,10S,32610
14000US06075012302,10S,32610
14000US06075015100,10S,32610
14000US06075061500,10S,32610
14000US06075980200,10S,32610
14000US06075015200,10S,32610
14000US06075012000,10S,32610
14000US06075047901,10S,32610
14000US06075013300,10S,32610
14000US06075012100,10S,32610
14000US06075042800,10S,32610
14000US06075011700,10S,32610
14000US06075013400,10S,32610
14000US06075011901,10S,32610
14000US06075011100,10S,32610
14000US06075013500,10S,32610
14000US06075011902,10S,32610
14000US06075013102,10S,32610
14000US06075011200,10S,32610
14000US06075011800,10S,32610
14000US06075013200,10S,32610
14000US06075013101,10S,32610
14000US06075011300,10S,32610
14000US06075011000,10S,32610
14000US06075061100,10S,32610
14000US06075010800,10S,32610
14000US06075013000,10S,32610
14000US06075012800,10S,32610
14000US06075010900,10S,32610
14000US06075010700,10S,32610
14000US06075010600,10S,32610
14000US06075010500,10S,32610
14000US06075012902,10S,32610
14000US06075010400,10S,32610
14000US06075012901,10S,32610
14000US06075010300,10S,32610
14000US06075012601,10S,32610
14000US06075012700,10S,32610
14000US06075010200,10S,32610
14000US06075012602,10S,32610
14000US06075010100,10S,32610
14000US06075060100,10S,32610
14000US06075017902,10S,32610
14000US06041130201,10S,32610
14000US06041130202,10S,32610
14000US06041129000,10S,32610
14000US06041128100,10S,32610
14000US06041123000,10S,32610
14000US06041124200,10S,32610
14000US06041125000,10S,32610
14000US06041128200,10S,32610
14000US06041124100,10S,32610
14000US06041126200,10S,32610
14000US06041126100,10S,32610
14000US06041131100,10S,32610
14000US06041127000,10S,32610
14000US06041121100,10S,32610
14000US06041132100,10S,32610
14000US06013378000,10S,32610
14000US06041121200,10S,32610
14000US06077005124,10S,32610
14000US06077005130,10S,32610
14000US06077005129,10S,32610
14000US06077005134,10S,32610
14000US06077005125,10S,32610
14000US06077005126,10S,32610
14000US06077004902,10S,32610
14000US06077005119,10S,32610
14000US06077005127,10S,32610
14000US06077005135,10S,32610
14000US06077005131,10S,32610
14000US06077003803,10S,32610
14000US06109985202,10S,32610
14000US06077003802,10S,32610
14000US06077003801,10S,32610
14000US06077002800,10S,32610
14000US06109004100,10S,32610
14000US06077002402,10S,32610
14000US06099000101,10S,32610
14000US06077002503,10S,32610
14000US06109005100,10S,32610
14000US06077002504,10S,32610
14000US06077002300,10S,32610
14000US06077002401,10S,32610
14000US06077002201,10S,32610
14000US06077002202,10S,32610
14000US06077003700,10S,32610
14000US06109003200,10S,32610
14000US06109003200,11S,32611
14000US06077002100,10S,32610
14000US06077000801,10S,32610
14000US06077000700,10S,32610
14000US06077000600,10S,32610
14000US06077001900,10S,32610
14000US06009000120,10S,32610
14000US06077000300,10S,32610
14000US06077000100,10S,32610
14000US06077002000,10S,32610
14000US06077000900,10S,32610
14000US06077000401,10S,32610
14000US06077002702,10S,32610
14000US06109004200,10S,32610
14000US06109004200,11S,32611
14000US06077000500,10S,32610
14000US06077000402,10S,32610
14000US06077002701,10S,32610
14000US06077001600,10S,32610
14000US06077001102,10S,32610
14000US06077001800,10S,32610
14000US06077001000,10S,32610
14000US06077001200,10S,32610
14000US06077001300,10S,32610
14000US06077001101,10S,32610
14000US06077001700,10S,32610
14000US06077004800,10S,32610
14000US06077001500,10S,32610
14000US06077003114,10S,32610
14000US06077003113,10S,32610
14000US06077001400,10S,32610
14000US06077003308,10S,32610
14000US06109001100,10S,32610
14000US06077003112,10S,32610
14000US06077003111,10S,32610
14000US06077003312,10S,32610
14000US06077003313,10S,32610
14000US06077003601,10S,32610
14000US06077003106,10S,32610
